sex,height,leg,chest,waist,hip,weight,age,arm,shoulder
1,187.5,88.3,32,27,34.4,77.8,23,65,40.6
1,168.3,77.2,30.9,25.5,31.5,58.2,23,59,38.8
1,178,83.3,30.6,27.1,31.7,70.5,23,60.5,41
1,169.1,77,32,27.4,31.1,63.9,23,57.1,39.5
1,169.5,79.3,29.8,25.6,29.7,56.9,22,58,38.3
1,162.4,72.8,28.9,23.8,29.1,55.5,23,55,40.2
1,174.3,83.3,30.1,28.7,31.1,61,20,60.5,38.8
1,175.7,83.1,29.5,25.9,32,56.7,19,60.6,37.1
1,173.2,81.1,30.5,28.3,32.9,67.2,19,58,40.5
1,174,79.3,29.1,28,32.2,65.9,20,60.3,40.2
1,175.8,82.2,34.1,29.2,34.6,73.6,19,61,41.9
1,176.4,80.5,30.6,29.2,34.1,68.8,24,61.5,39.8
1,166.9,78.7,33.7,29,32.9,72,22,60.3,41
1,171.7,80.7,31,29.5,32.6,75.1,22,61,42.2
1,167,77.4,30,26.5,32.1,67.8,18,59,40
1,175,81.7,29.7,25,31.1,66.4,19,62.5,39
1,178.4,83.5,31.7,28.7,33.2,78,24,62.5,37.8
1,169.1,74,30.5,27.4,32.8,71.8,19,57.2,36.8
1,179.5,80.4,33,29.2,33.7,80,29,61.7,41.6
1,180.4,80.8,32,30.4,33.9,78.7,24,61,41.7
1,168.2,77.6,27.2,28,33.1,67,19,57.2,37.7
1,181,83,31.6,29,34.7,73.8,27,61,39.8
1,176,81.4,30.4,30,33.1,75,27,60,38.5
1,172.5,79.4,32.7,32.4,33.8,85.7,29,60,39.3
1,174.4,79.5,31.2,30.4,35.4,79,25,60.2,37.5
1,165,76.5,29.2,24.4,30.3,53.3,19,54.5,40
1,173.5,77.7,30.2,28.7,34.3,76.4,19,58.6,40
1,164,75.3,27.9,23.7,29.8,55.1,22,55,37.5
1,171.8,75.4,28.5,25.9,30.9,63.1,19,59,38.6
1,176.5,81.7,30.4,27.9,32.4,67.4,24,59.5,41.7
1,168.6,79.4,29.6,24.5,30.1,54.1,23,60.4,39.6
1,174.4,81.6,30.4,26.5,32.1,68.9,19,58,40
1,168.5,74.4,29.4,25.1,31.3,61.9,22,57.8,38.4
1,174.5,80.1,30.2,26.8,30.3,57.2,22,57,41.6
1,178.4,81.9,28.5,26.2,34.1,69.9,22,60.2,40.6
1,169.5,81.5,28.1,26.4,31.4,58.6,19,57.5,38.4
1,175.4,82.1,31.5,26.9,30.9,64.4,22,60.5,38.4
1,177,82.9,31.1,29.8,33.8,76.7,24,59.6,41.7
1,165.8,75.1,27.2,24,29.9,53.3,20,54.4,36
1,172.5,80.2,30.5,26.1,29.9,63.1,19,57.5,38
2,158.3,71,26.8,23.5,31.4,51.2,19,55,35.1
2,165.1,76.7,27.4,24,31.7,56.4,20,58.4,36
2,163.6,78,28,23.8,33.9,53.6,19,57.3,34.2
2,152.5,69.3,27.6,26,31.6,52,19,52.8,35.5
2,166.1,77.6,27.7,26.5,34.2,60.6,19,57.3,35.9
2,168.7,79.3,29.1,28.4,35.2,76.6,19,61.5,35.9
2,149.3,68.8,27.5,24.9,30.8,49.7,20,49.5,34
2,161.8,71.7,29.6,27.1,33.7,65.3,20,55.8,34.5
2,164.4,76.4,26.6,24,30.3,45.8,20,55,34.6
2,161.7,73.3,27.9,24.4,32.6,59.1,19,57,37.3
2,162.8,74.8,28.4,24.9,33.6,55.6,19,56.5,36
2,159.4,74.8,28.3,25.4,31.6,54.1,22,58,37.7
2,155.9,73.7,28.4,29.7,33.4,61.7,37,56.7,35
2,156.8,71.5,27.9,28.2,31.3,60.2,40,54.2,33.6
2,158.5,74.8,24.4,21,29.6,46,19,56,34.2
2,160.9,74.5,26,24.7,33.2,55.9,19,55.8,34.8
2,161.5,71.1,28.9,27.5,33.4,63.5,21,56.5,35.5
2,161.6,72.6,29.2,27.5,33.4,66.7,19,55.6,36.5
2,159,75.4,27.8,25.7,30.5,54.3,19,55.3,37.3
2,158.9,72.3,27.1,23.9,30.9,50.4,19,55.5,35.3
2,161.4,75.9,28.4,24.9,30.6,53,19,57.5,35.5
2,152.3,69.3,27,22.8,29.3,46.1,22,53.8,34.5
2,157.1,74.2,26.8,23.2,31.1,50.4,23,55.2,34.8
2,162.7,74.3,28.4,23,30.6,49.5,19,55.2,32.2
2,162.5,76.7,26.2,22.2,29.9,45.8,21,54.5,34.4
2,162.7,73.6,29.3,23.9,32,56,20,55.6,38.3
2,166.4,78.3,28.7,25.3,33.6,61.4,20,57,36
2,168.4,77.2,27.6,25.8,34,59.6,20,57.4,37.2
2,161.5,76.6,26,23.4,31.9,51.5,19,56,35
2,165.5,76.5,26.7,24,32.1,53.7,19,56,35
2,167.1,76.8,26,24.4,32.8,55.5,20,56.2,35
2,154,68.3,26.6,29.6,33.8,62.5,19,53.6,37.2
2,166.8,77.7,27.1,24.6,32.6,56.9,20,60,36.2
2,161.3,74.4,27.2,23.3,31,49.1,20,55.8,35.5
1,176.9,82.1,32.5,31.5,31.5,87.6,19,65.3,42
1,173.9,80.6,30,26.5,30.2,53.1,19,59.5,37.9
2,164.9,78.4,28,25.7,32,52.5,20,58.4,36.7
2,156.3,70.1,28,26.3,30.4,55.9,19,53.5,34.7
2,168.4,79,28,27.7,33.6,61.4,19,58.6,35.7
2,164,75.1,27,23.5,29.4,47.6,20,55,34.8
2,151.8,68.3,31.1,30,35,67.3,20,54.2,35.3
2,159.4,70.9,26.8,21.4,29.5,47.8,19,54.2,34.5
2,162.3,76.8,29.3,27.2,33.2,58.2,19,60,39.3
2,154.5,71.5,28.6,26.4,33,63.7,19,54.5,34.6
2,156.4,72.2,28,24.8,30.2,49.2,19,55,36.6
2,161.8,74.6,26.9,26.4,32.1,65.5,19,56.4,34.4
2,158.2,72.3,27.4,25.1,31.5,54.1,34,54.8,33.6
2,159.6,72.9,28.1,26.8,33.4,61.1,22,54.6,35.7
2,160.3,72.6,27.3,24.5,32,52.2,23,55.5,33.7
2,164.8,75.9,28.5,23.9,30.8,51.9,25,57,35.1
2,161,74.9,27.8,23.8,32,50.2,21,54.6,35.4
2,160.1,72.1,27.6,24.9,32,56.8,34,57,35.1
2,166.7,73.5,29.4,26.4,33,69.6,19,57.8,33.5
2,161.4,76.1,27.2,23.8,30.9,48.7,21,55.4,34.5
2,164.1,78.7,27.7,24.5,31.5,54.5,21,60,36.3
2,167.6,77.5,28.5,25.5,34.2,61.8,36,58,36.6
2,164.9,74.4,27.6,25.3,31.8,54.2,36,54.8,35.8
2,163.8,76.3,29.9,27.7,33.2,60,31,56,35.4
2,164.6,73.1,27.8,23.5,30.2,55.4,36,55.6,36.2
2,171.9,79.2,30.9,28.1,36.2,77.3,34,60.3,37.9
2,165.6,75.3,28.6,25,33.2,59.6,37,57.2,37.5
2,160.6,72,27.3,23.4,30.6,48.1,20,53.5,36.8
2,158,74.1,26.6,23.4,29.6,49.7,20,52.2,36.4
2,157.1,74.7,28.7,25.4,29.4,55,19,56.3,35.5
2,161.9,72.7,27.3,22.6,32,49.3,33,55.2,35
2,158.5,71.6,27,22.4,30.5,45.1,34,54.4,36.2
2,163.4,75.3,26.3,23.2,30.7,48.2,32,56.6,34.4
2,165.4,75.7,28,24.7,33.5,54.5,19,58,36.9
2,164.5,75.6,28.8,26.5,31.7,55.4,19,57.7,37.7
2,163.1,71.5,27.3,21.9,30.8,51.6,33,54.2,35.6
2,161.8,73.9,28.8,26.5,33.1,56.4,20,55.7,36.5
2,159.1,69.9,27.7,24.9,32,55.8,20,53.6,34.2
2,167.5,77.1,28.7,26.4,32.3,59.9,36,57,37.4
2,161,74.4,27.6,24.5,32.1,50.9,34,54,36.6
2,168.5,78.1,30.5,28.9,33.5,68.1,35,60,38.3
2,166,73.6,30.1,29,35.5,70.2,19,56,38.8
2,153.2,70.2,28.9,26.9,31.4,52.7,36,53.3,36
2,171,79.5,30.5,30.1,35.2,75.1,36,60.5,38.3
2,165.4,75.2,28.2,25.1,31.6,56.6,20,56.5,37
2,161.3,71.6,30.4,27.1,34.8,62.7,20,58.5,37
2,161.2,76.1,27.7,25.1,32.2,51.9,20,58,37.6
2,162.9,75.7,27.6,23.2,30.8,48.3,20,55.4,37.5
2,168.4,78.5,27.4,25.9,32.3,59.8,34,61,33.6
2,155,69,26.7,23.7,28.9,44.4,35,52,34.8
2,163.9,75.3,27.1,23.9,30.9,49.1,31,55.8,33.9
2,167,76.1,29.2,25.5,32.5,56.6,35,57,38.7
2,163.4,72.8,29.6,27.9,33.9,68,36,54,35
2,162.6,72.6,29.1,24,32.2,57.9,36,55,36.2
2,151.3,63,27.5,25,32.2,50.8,35,50.3,33.7
2,161.3,71.9,26.7,23.9,29.7,46.6,39,53,33.3
2,166.7,74,27.2,25.2,32.4,55.3,24,55.2,34.2
2,155.9,72.2,27.5,25.7,30.9,49.2,34,54.2,34.7
2,156.9,71.6,27.4,24.7,31.3,50,35,54.2,34.5
2,154.1,70.3,25.8,24.6,31.7,51.7,31,51.5,33.6
2,168.6,75.9,28.5,24.6,32.5,54.4,35,56.8,35.5
2,166.1,77.5,28.7,25.6,32.5,54.9,35,59,37.5
2,171,81,29.3,27.6,33.2,56.6,34,59,37.5
2,169.5,76.3,30.5,28.5,34.2,71.4,36,59.6,37.9
2,157.3,69.8,27.3,25.7,30.6,55,31,52,34.4
2,162.5,75.6,26.4,24.5,32.8,54.6,19,56.5,35.6
2,165.2,73.7,25.8,23.4,30.5,51.1,34,54.4,34.5
2,167.8,78.2,29.2,25.2,33.2,53.9,20,58.7,37.7
2,161,74.5,26,23.1,32,50.8,19,54,35.9
2,152.4,69.6,29.7,28.1,31.3,58.9,32,52.7,35.1
2,163.5,74.8,28.7,23.5,31.5,51,35,58,35.7
2,161.7,71.4,27.4,25.6,33.2,55.3,20,53.8,36.5
2,166.6,77.8,27.5,24.4,32,54.6,20,57.2,37.2
2,163.2,74.3,28.8,24.4,31,56.6,29,55.2,34.8
2,174,80.2,30.5,24.4,32.2,57.7,19,60.3,38.5
2,162.4,78.5,25.3,23,29.2,47.4,19,57.7,34.5
1,164.3,71,29.1,31.5,33.3,70.5,57,58.4,37.7
1,166.4,74.5,27.6,24.4,30.3,51.2,37,58,38.1
1,173,79.5,30.7,28.3,33.2,64,29,57.2,39.5
1,179.8,80.6,31.9,34.4,37.2,93.4,29,61.5,40.2
1,180.3,85.6,31.1,23.7,30.7,60.7,19,61,41
1,177.7,80.6,32.5,25.1,31.6,63.2,19,60,40.7
1,177.4,83.3,29.7,25.6,32.1,61.8,19,60.2,40.9
1,171.2,78.6,30.9,26.7,31.1,65.4,19,59,40.6
1,174.6,77,30.5,25.5,32.3,65.8,19,59.6,41.6
1,173,79.8,30.2,24.6,31.2,67.2,19,60.7,40.8
1,173.4,79.4,32.1,29.2,33.1,68.1,57,59.3,38.9
1,164.7,73.5,31,30.4,32.4,74.8,36,57,37.5
1,179,83.8,30.7,27.2,33.8,68,19,62.2,41
1,171.5,79.8,31.1,27.5,33.3,67.8,39,60.7,39.3
1,164.2,76.5,31.5,26.9,31.5,65.6,45,57,40.2
1,177.3,84.4,33.2,28.2,32.6,75.3,25,63.2,40.9
1,167,75.5,31.8,28.5,30.7,67,25,58.7,37.6
1,183.5,85.3,33.9,29.9,34.8,88.4,19,64,43.6
1,176.4,78.5,31.6,29.8,33.7,74.9,32,60,39.9
1,168.5,76.9,29.6,25.3,31.6,61.3,33,57.5,39.3
1,173.4,77.9,33,30.1,32,78.8,29,61,38.8
1,171.5,79.1,29.5,27,31.5,63.5,19,60.7,38.2
1,166.8,72.1,33.2,31.6,32.5,73.9,47,56,40.5
1,183.5,79.7,37,32.5,36,101.1,33,66,45.3
2,160,73.3,29.1,25.6,31.8,55.6,34,55,35.7
2,161.3,70.8,29.3,25.9,33,56.2,33,55.2,35.6
2,156,70.4,29.5,28.3,33,58.4,33,54.7,35.3
2,166,74.4,26.6,23.7,30.9,52.7,33,55.8,37.1
2,154.9,69,28.6,25.4,34.5,53.5,34,54,35
2,174,80.8,27.2,22,30.8,50.6,34,59,35.6
2,165.4,77,33,34.7,38,96,35,56.4,38.3
2,166.5,73.3,29,32.3,35.3,81.8,33,60,35.4
2,162.5,71.5,32.5,36.8,41.2,104.8,35,58.6,37.6
2,166.2,74.7,28.9,26.9,33,61.9,36,58,35
2,163,72.4,27,24.7,33.5,58.2,35,55.7,33.5
2,158.9,72.2,27.6,24,30.8,51.9,25,55.1,35
2,160.3,73.3,25.5,23,31.3,44.8,32,54.6,34
2,160,72.2,28.6,28.6,34.5,58.6,32,55.7,36
2,163.3,70.9,29.2,27.3,32.4,64.8,37,54.8,35.6
2,159.9,73.4,30.4,31.5,34.1,73.1,37,56.1,37.1
2,168.2,79.4,32.4,35.8,41.1,106.9,39,59.5,40.5
2,157,72.5,24.1,23.6,29.4,49.3,35,52.5,32.1
2,157.7,70.1,27.6,24.9,31.1,52.9,19,54.2,34.5
2,163.8,73.9,30.9,27,32.3,59.5,19,56.1,37.7
2,159.5,71,27.1,25.7,30.1,52.6,32,54.4,33.5
2,161,73,28,25.8,32.8,62.5,19,56.5,34
2,152.5,72,26.7,24.8,30.3,47,20,54,32.7
2,163.6,77.4,28.2,23.5,31,56.7,19,58.3,37.6
2,147.9,66.5,27.5,28,31.6,53.3,35,51,32.6
2,159.4,73,28,24.9,32.4,58.3,19,56.4,36.2
2,161.5,74.7,30.9,27,31.6,62.9,19,57,38.7
2,172,81.7,28.3,25.7,33.2,58.6,31,61.3,37.5
2,154.7,66.4,27.3,26.3,33.1,60,31,53.8,33.9
2,160,71.9,27.1,24.7,31.8,52.9,38,55,37.3
2,159.3,72.4,27,24,31.3,49.4,36,55.1,36.3
2,161,71.3,28.8,24.3,33.5,52.6,36,54.5,36
2,161.4,71.2,28.5,25.2,30.8,54.9,34,53.3,36.7
2,146.8,63.6,28.6,27.5,30.7,53.5,38,49.4,33.7
2,174,78.4,30.9,27.6,35.5,70.7,39,58.1,37.2
2,166.3,78.1,27.3,25.4,32.1,52.2,36,58.2,35.4
2,165.5,75.7,28.8,24.8,32.5,55.8,35,57,37.8
2,167.9,77.8,29.6,27.1,33.9,63,23,59.4,35.8
2,161,73.5,26.4,22.5,30.4,47.4,32,54.7,34.9
2,166,75.2,29.5,24.6,32.9,65.9,19,56.5,37.7
2,163,74,29.6,28.1,33.7,67.3,35,57.2,36.9
2,157,70,29,27.2,33.7,55.5,33,52.5,34.5
2,162.5,72,29.7,27,32.2,60.6,36,55.5,35.8
2,160.5,73.2,29.4,25.5,33.8,58,33,55.7,35.5
2,169.4,77.7,28.9,27,33.4,58.2,35,56,37.6
2,168.1,75.9,31.5,29,37.5,90.8,19,60.5,38.8
2,159.1,75.4,29.5,24.4,31.6,56.3,19,58.6,36.4
2,156.6,72.9,26.9,23.8,32.4,50.6,19,54,34.9
2,161.9,73.5,27.7,25,33.3,54.6,19,56,35.7
2,151.4,68.7,28,25.3,31.8,48,23,51,34.4
2,164,77.6,27.9,23.7,30.6,49.5,20,55.3,37.2
2,162.4,77.3,26.5,23.6,31.4,51.8,19,56.8,34.9
2,161.8,71.9,29.2,25.6,32.1,57.8,19,55.5,36
2,152.8,68,26,22.7,30,47.8,20,51.2,32.7
2,161,76.5,26.3,23.2,32.5,53.5,20,56.3,34.8
2,164.7,75.8,25.5,21.4,30.4,52,20,55,32.6
2,162.5,75.5,30.4,28,32.9,65.7,20,56.8,36.6
2,163.6,73.6,27.5,24.4,31.9,54.1,22,56,36.5
2,161.1,73.9,29,27.9,34.6,69.2,19,58.5,37
2,170.5,78,29.4,29.8,36.1,72.6,36,59,36.5
2,169,77.8,29.9,26.5,33,62.9,35,57.4,37.4
2,163,74.1,25.6,21.9,31.1,47.9,19,54.5,34.7
2,168,76.6,28,24.8,32.4,56.8,19,58.1,36.3
2,163,76.6,28.1,23.8,30.6,50.3,23,57.5,35.9
2,164.5,75.5,27.9,23.3,33.3,53.8,21,55.4,34.2
2,159.1,68.1,31,26.2,33.4,59.4,20,54.1,36.7
2,155.7,70.2,27,24,31.1,53.3,19,54,35
2,166.8,76.8,28.5,26,32.5,56.4,22,55.3,34.5
2,166,74,29.5,27.6,35.4,63.5,44,57,37.3
2,164.4,76.4,27.8,22.7,31,48.8,28,53,35.3
2,168.4,77.4,31,26.8,34.5,63.6,27,57.8,38.5
2,159.8,74.4,26.4,23.6,31.4,48.4,28,54.5,35.5
2,163.9,75.9,28.5,26,33.8,56.2,29,57.5,37
2,161,75.2,29.5,26.5,31.9,54.1,37,57.5,35.3
2,156.1,71.1,27.6,22.2,30,47,24,52.5,37
2,159,72.2,27.8,27.2,32.5,59.2,36,55,34.5
2,155.5,71,29.4,27.1,30.4,54,39,53.1,35.3
2,156,69,27.5,22.8,30.5,51.5,30,53.3,34.8
2,164.7,74.2,28.4,27.5,35.7,67.9,33,57,37.5
2,162.6,71.8,27.5,25.5,33.3,69,33,55.5,34.4
2,154.2,69.2,25.8,20.6,28.7,39.9,34,52.5,34.4
2,163.3,74.1,30.7,31.8,34.3,75.2,38,57.4,38.5
2,161.5,72.6,27.7,24.5,32.6,51.6,37,55.3,35
2,162.5,73.5,27.5,25,29.6,48.1,36,56,36.6
2,162.5,78.3,25.8,23.2,30.1,44.9,38,54.3,34.3
2,157.7,71.6,28.3,25.5,32.8,57,39,52.7,35.9
2,159.8,74.5,26.8,22.7,30.3,47.2,33,55.2,35.2
2,160.4,71.4,27.8,23.9,32.2,48.2,33,54.5,34.6
1,171.5,77.6,30.2,28.8,30.7,67.3,55,59.5,39
1,176.4,78.8,31.5,28,34.2,75.2,28,60,40.5
1,171.4,78.7,31.4,29.4,33.3,70.9,57,60,40.4
1,170.3,78,27.6,27.4,32.2,58.4,60,56.1,37
1,177,78.4,36.8,35.7,35.6,108.6,34,60,44.6
1,167,75.1,30,25.4,31.2,55.7,34,57,39.3
1,163.8,74.6,31.6,31.5,33.7,68.5,60,58.5,40.3
1,166,71.9,31,27,32.2,65.7,30,55.5,39.5
1,174.5,80.5,29.5,28.4,33,59.8,32,61.3,39.5
1,169.1,73.9,32.1,28.9,32.2,70.3,47,58,39.3
1,179.1,80.7,33.2,27.4,34.5,76.9,30,60.7,43.8
1,168,75.2,31.8,29.1,32.5,73.4,30,56.5,40.3
1,175,77,33.1,31.6,35.7,80,42,59,41.7
1,176,77,30.5,28.2,32.6,70.4,29,60,41.2
1,173,82.4,28,24.2,29.9,51.9,17,60,38.8
1,178,84.6,30.6,31.8,34.5,82.1,30,64.5,38.8
1,164,70.7,29.3,30.3,34.1,72.3,34,56.2,36.6
1,162,72.4,30.4,29.5,32.1,66.7,55,56.8,38.5
1,168.3,73.6,31.1,29.7,29.9,76.9,35,57.5,38.5
1,176.8,84.1,29.8,26.5,32.6,65.2,28,62.5,40.3
1,161.6,69.9,29.8,29,32.6,67.8,55,56.3,35
1,176.5,79.6,30.7,26.7,32.2,71.6,29,63,40.4
1,176.7,81.1,30.1,28.9,32.5,70,27,61,39.9
1,179.7,79.8,33.6,31.3,34.5,82.7,42,60.3,43.4
1,172.5,77.1,32.6,29,33.4,73,40,59.6,39.6
1,172.7,75.3,32,29.7,33.4,74.3,53,58.7,38.4
1,170.5,77.4,32.6,29.6,34.9,77.7,38,59.2,39.5
1,169.3,74.3,30.9,31.2,34.7,71.8,55,59.6,36.4
1,166,75.1,33,32.5,32.7,72.7,49,58.3,39.7
1,167.6,72.7,32.1,31.1,33.9,82.1,54,59.2,39
1,175.1,77.5,32.2,34,37.5,91.1,36,62,40
1,175,76.8,34.1,33,34.6,90.6,51,61,42.9
1,167.5,77.2,30,25.9,31.7,64.8,30,59,38.1
1,186,87,32.1,28.5,33.7,79.3,23,64.1,41
1,174.5,82.2,29.5,25.5,31.7,62.1,26,63,39.3
1,174.5,80.3,32,25.5,32,64.3,32,60.5,42.5
1,171.3,76.2,28.9,24.7,30.6,59,29,56.5,38.4
1,167.6,74.8,32,29.3,34.6,73.6,29,57.3,38.3
1,170,74.3,30.6,29.2,32.4,71,57,56.5,37.4
1,165.8,74,29.5,27,32.3,62.1,42,58,39.4
1,170.3,75,31.4,34.5,34.7,99.5,34,58.5,42
1,178.3,79.8,35.2,33.3,36,84.9,32,60.5,41.8
1,172.4,76,30.2,26.7,32.3,65.9,26,56.3,40
1,163.2,71.5,31.3,28.2,32,67.6,55,57.5,38.8
1,181.6,82.5,32.5,31.7,32.5,81.4,52,61.2,40
1,160.4,72.8,31.4,29.9,32.2,69.2,62,57,39
1,175.9,76.6,31.7,30.5,33.7,72.6,50,59.2,39.3
1,173.5,78.6,31.6,29.5,32.4,76.7,45,58.2,40.4
1,173.8,80,30.5,27.6,31.7,62.3,34,60,40.5
1,174.8,79.3,30,29,33.4,67.4,50,61,37.5
1,167.5,73.2,32.5,32,32,78.7,52,56.5,37.5
1,167.5,76.4,30.4,29,32.5,69.2,43,59.5,37
1,173,77.2,30.4,28,32.9,70.9,43,59,39.6
1,174.4,79.3,32.3,32.7,33.3,77.2,47,60.2,42.4
1,177,80.9,32.4,30.2,35.4,78.8,47,62,42.3
1,173.4,81.6,30.5,27.6,33,60,47,60.7,41
1,177.4,78.9,31.1,25.5,34,64.5,27,61,42.7
1,171,75.1,30.4,32.7,33.4,81.4,55,58.8,38.7
1,165.4,74.3,28.4,25.3,30.8,54.6,62,57,37.3
1,168.5,75.6,33.2,31,32.9,70.5,46,57.3,41.5
1,171.8,78.7,31.4,32,33.9,81.1,55,62.5,40.2
1,168,73.7,31.9,31.2,34,75.2,48,58,40.6
1,173.7,77,31,29.4,32.8,71.8,58,60,40
1,174.2,77.4,32.9,31,34,79,47,60,41
1,168.7,78.4,27,26,31.4,68.4,28,58.5,36.3
1,184.8,82.3,35.8,32.9,34.3,98.3,38,64.2,41
1,166.6,71.3,34.2,33,34.5,82.7,49,58.6,39.5
1,176,76.3,30.5,28.3,33.1,67.8,35,58,38.5
1,182,85.4,33.2,33,32.9,79.8,57,63.5,43.7
1,177,79.6,33,35,35.8,94.6,56,61.9,43.6
1,172.9,77.5,33,32.5,34,80.7,54,58.5,39
2,169.5,79,27.5,25.8,32,51.6,39,58,37.3
2,156.3,70.5,27.5,30.2,36.4,70,39,57,33.3
2,157,70.8,27.1,24,31.4,52,34,52.8,34.6
2,160.4,70.2,25.1,22.6,31.4,49.7,25,52.8,34.8
2,155,70.4,25.8,22.3,30.6,44,20,54.4,35
2,157.8,67.3,29.5,25.5,31.7,59.4,38,52.5,38.5
2,167,76.2,27.3,23.8,32.8,54.3,29,56.8,36.6
2,152.4,69.7,25.7,22.9,30.9,46.8,20,52.5,33.5
2,154,67.7,26.5,22.9,31.3,46.5,24,49.7,34.2
2,158.5,72.4,28.6,26,32.1,57.5,34,55.7,34.2
2,161.9,73.8,28.5,27,32.9,61,37,56.5,35.3
2,156.7,70.3,28.4,24.7,32.3,54.7,29,52.5,36.2
2,165,74.3,30.8,33.3,36.9,74.8,39,57,36.7
2,170.6,77.2,28.7,24.6,33.4,59.5,27,56,36.5
2,155,69.4,28.2,24.7,30.5,50.8,29,53,34.2
2,156.9,72,26.8,25,32.5,52,31,53,33.6
2,161.4,75.4,27.6,23.5,32,50.9,32,55.5,35.9
2,163,71.7,27.4,27.9,34,67,35,56.6,33.3
2,170.5,78.4,30,29.4,35.2,72.9,38,59.1,37.6
2,152.2,67.8,28.1,26,30.2,50.9,35,51,36.6
2,157,69.3,27,22.4,31.4,51.3,26,52.3,34.5
2,159.6,74.1,25.1,22.5,31.4,45,26,54,33.2
2,165.6,75,29.1,28.4,33,67.5,35,56.5,35.9
2,152.5,71.1,28.4,28,31,54.5,32,55.5,35.9
2,163.2,73.7,28.5,24.7,32.8,54.1,35,56.2,38.5
2,156,69.3,26.1,23.4,31,47.3,34,51.5,34
2,166,78.6,27,23.3,31.5,46.6,38,59.3,35.7
2,154.5,69.7,25.7,23.1,30.9,43.6,32,52.8,34.4
2,153,66.5,25.1,20.3,28,36.8,30,50.2,32
2,158.4,72.6,27.6,26.3,31.6,53,18,54,36
2,161,75.2,27.7,24.5,31,51.3,36,56.7,35.2
2,174,79.4,29.3,24.4,35,60,31,58.1,36.1
2,167.2,76,26.8,25,31.8,55.2,28,56.4,36
2,161.1,71.4,29.5,28,32,62,37,57,36.9
2,163.5,72.3,28.5,26.8,33.2,62.1,35,56.2,34.8
2,161.5,76.8,27.4,25.1,30.4,50.8,33,57.4,35.3
2,155.4,68.9,27.7,25.2,30.4,49,36,53.3,34.2
2,166.7,76.3,29.3,22.6,32.6,53.9,23,57.2,36.7
2,166.9,75.1,28.5,24,34.7,62.3,28,56.8,34.4
2,159.8,68.3,31.2,32.7,34.1,78.4,38,52.5,37
2,160,72.8,26.8,23,31,49.7,36,55,33.5
2,170,75.2,26.5,24.3,33.8,58,36,55,34
2,155.5,68.6,27.5,27.4,32.5,57.3,34,53.5,34.2
2,159.5,72.2,28,25.8,33,54.6,21,54.2,34.9
2,163,72.1,29.4,24.2,31.9,58.3,19,54.3,36.6
2,159.9,70.3,27.4,25.5,31.4,53.8,35,52.4,36.9
1,168.4,73.1,33.2,28.6,32.3,73.4,34,58,41.4
2,165.6,73.2,29.4,27.4,34.7,61.3,34,56.7,35.1
2,151.9,67.8,26.3,22.5,29.7,45.6,32,52.8,33.8
2,166,73.1,29.9,25.9,33,61.1,35,57.5,37.2
2,164.5,74,28.9,27.2,34,62.9,36,56,36.7
2,156,71,26.6,23.8,30.9,52.9,19,54.9,33.5
2,157.5,72.5,28,22.1,30.7,47.1,19,53.8,37.3
2,161.8,71.7,29.1,29.4,34.3,70.4,35,57,35.6
2,161,73.2,28.4,25.3,32,56.8,34,54.7,36.5
2,158.2,70.7,30,26.9,29.6,57.1,35,55.5,35.2
2,154.3,69.6,28.5,26.6,29.7,53.8,34,54.8,35
2,162,74,27,25,32.4,54.7,34,56.5,36.2
2,154.9,69.1,25,21.4,29.8,41.4,32,51.3,34.3
2,162.5,71.7,28.6,25.4,32.8,59.8,37,54.5,34.4
2,164,72.5,30.5,30.5,36.4,76,31,57.1,36.6
2,161.4,71.7,30.3,26.4,32.1,57.7,36,55,37.2
2,164,75.7,27.4,26.2,31.6,55.6,19,55.8,36.5
2,162.6,72.7,30,27.5,33.7,66.3,37,55.2,37.7
2,157.4,72.3,27.4,23.9,33.4,48.7,37,55.3,36
1,178,78.8,29.5,27.4,31.8,65,29,60,39
1,173,76,31.4,28.3,33,70.5,34,59.3,40.4
1,171.1,75.4,31.5,28,33.6,66.8,37,58.3,39.7
2,162.8,76,31.3,30.9,35.2,72.1,38,59.5,39.8
2,164.2,74.8,30,28.4,35.4,68.7,30,57.5,37.1
2,155.3,72.3,29.3,24.4,30.4,48.4,19,54.8,35.6
2,161,75.7,27.6,23.5,30.7,49.3,20,56,35
2,169.1,76.7,29.8,26.2,35,66.1,19,59.1,38.3
1,178.5,81.5,31.5,26.5,33.2,65.5,32,60.5,41.2
1,178.3,78.1,32.1,28,33.3,67.3,39,60.2,41
1,171.5,76,32.5,29.8,34.2,81.1,37,61.6,38.5
2,159.7,73,28.4,25,33.1,56.6,32,56,36
1,170,78.5,29.3,25.8,32.5,61.7,16,59.1,40.2
1,170,78.4,26.8,23.5,29.5,52.7,16,58.5,37.6
1,165.8,77.4,28.2,24.9,29.9,57,16,57.3,37.7
1,177.3,82.9,28.7,25.4,32,65.4,16,64,40.4
1,177.4,77.8,30.4,27.2,33.5,69.4,16,59.5,40
1,170.5,75.7,30.9,25.7,30.4,62.7,16,58,37.9
1,179.5,82.1,27.1,25,32,59.4,16,59,37.3
1,182,84.8,30.5,27.8,33.8,74.7,16,63.5,40.6
1,180,82.8,30,25.5,33.2,67.9,16,58.3,38.7
1,164.5,74.1,30.1,27.6,31.2,70.1,16,57,38.2
1,171.5,80,30,26,31.3,67.5,16,62,37.9
